time,open,high,low,close,volume
2026-02-04 18:07:00,6898.736,6899.545,6896.233,6896.536,0
2026-02-04 18:08:00,6896.848,6897.742,6894.836,6895.051,0
2026-02-04 18:09:00,6894.936,6899.299,6894.851,6898.954,0
2026-02-04 18:10:00,6899.099,6901.545,6898.999,6901.354,0
2026-02-04 18:11:00,6901.054,6902.945,6901.036,6902.845,0
2026-02-04 18:12:00,6902.599,6902.599,6901.342,6901.854,0
2026-02-04 18:13:00,6901.999,6901.999,6900.033,6900.399,0
2026-02-04 18:14:00,6900.245,6900.245,6897.851,6897.936,0
2026-02-04 18:15:00,6898.054,6900.839,6898.054,6900.599,0
2026-02-04 18:16:00,6900.733,6901.851,6900.733,6901.851,0
2026-02-04 18:17:00,6901.539,6902.336,6901.539,6902.051,0
2026-02-04 18:18:00,6901.948,6901.948,6900.848,6900.999,0
2026-02-04 18:19:00,6900.842,6900.951,6899.542,6899.733,0
2026-02-04 18:20:00,6900.251,6901.554,6900.251,6900.533,0
2026-02-04 18:21:00,6900.439,6901.442,6899.545,6901.339,0
2026-02-04 18:22:00,6901.051,6901.054,6899.839,6899.839,0
2026-02-04 18:23:00,6899.945,6899.945,6898.536,6898.536,0
2026-02-04 18:24:00,6898.436,6898.899,6897.333,6897.536,0
2026-02-04 18:25:00,6897.354,6898.251,6896.499,6898.051,0
2026-02-04 18:26:00,6898.533,6900.039,6898.339,6899.533,0
2026-02-04 18:27:00,6899.445,6901.399,6899.042,6900.799,0
2026-02-04 18:28:00,6900.839,6901.351,6900.339,6901.036,0
2026-02-04 18:29:00,6900.845,6901.348,6900.333,6901.348,0
2026-02-04 18:30:00,6901.033,6903.548,6901.033,6903.536,0
2026-02-04 18:31:00,6903.342,6905.833,6903.342,6905.751,0
2026-02-04 18:32:00,6905.839,6905.839,6904.548,6904.833,0
2026-02-04 18:33:00,6904.548,6904.851,6900.836,6900.954,0
2026-02-04 18:34:00,6901.051,6902.736,6900.351,6901.842,0
